epoch,d_a,g_a,cycle_a,idt_a,d_b,g_b,cycle_b,idt_b
364,0.005,1.040,0.838,0.045,0.014,1.252,0.738,0.067
364,0.013,1.300,0.836,0.047,0.025,0.799,0.618,0.066
364,0.005,0.989,0.659,0.066,0.020,0.896,0.788,0.049
364,0.006,0.912,0.666,0.044,0.037,0.896,0.533,0.054
364,0.010,0.909,0.635,0.053,0.015,0.934,0.694,0.043
364,0.004,1.034,0.601,0.053,0.026,0.785,0.690,0.043
364,0.005,0.929,0.654,0.053,0.043,0.569,0.681,0.050
364,0.020,1.093,0.633,0.058,0.017,0.776,0.716,0.041
364,0.005,0.951,0.659,0.052,0.016,1.056,0.587,0.045
364,0.006,1.160,0.680,0.057,0.031,0.823,0.715,0.053
364,0.005,1.014,0.658,0.058,0.017,0.901,0.718,0.043
364,0.022,0.881,0.609,0.046,0.015,1.056,0.590,0.043
364,0.005,1.150,0.711,0.054,0.026,0.991,0.635,0.052
364,0.013,1.079,0.612,0.057,0.034,0.453,0.664,0.044
364,0.024,1.078,0.632,0.062,0.014,1.047,0.700,0.044
364,0.004,0.838,0.645,0.060,0.061,0.686,0.759,0.044
364,0.007,0.816,0.610,0.057,0.022,0.846,0.705,0.042
364,0.008,0.861,0.628,0.075,0.025,1.013,0.955,0.046
364,0.004,1.017,0.663,0.051,0.012,1.092,0.621,0.052
365,0.004,1.075,0.666,0.054,0.017,1.022,0.654,0.054
365,0.008,0.880,0.651,0.055,0.014,0.624,0.673,0.047
365,0.006,0.807,0.645,0.056,0.021,1.036,0.717,0.048
365,0.007,1.074,0.671,0.049,0.020,1.145,0.620,0.050
365,0.004,0.978,0.687,0.066,0.028,1.319,0.782,0.064
365,0.004,0.897,0.629,0.052,0.043,0.629,0.622,0.046
365,0.021,1.282,0.577,0.055,0.027,0.848,0.670,0.040
365,0.013,0.919,0.648,0.056,0.015,1.015,0.743,0.048
365,0.005,0.968,0.635,0.053,0.040,0.910,0.636,0.044
365,0.009,0.975,0.665,0.051,0.017,0.961,0.608,0.049
365,0.008,0.922,0.693,0.059,0.020,0.763,0.703,0.050
365,0.009,0.878,0.634,0.064,0.026,0.796,0.737,0.045
365,0.008,0.971,0.658,0.049,0.024,0.725,0.581,0.049
365,0.009,0.785,0.578,0.053,0.016,0.781,0.639,0.046
365,0.007,1.024,0.647,0.047,0.019,1.068,0.567,0.045
365,0.011,1.067,0.694,0.055,0.018,1.084,0.692,0.068
365,0.011,0.782,0.595,0.055,0.047,0.624,0.686,0.040
365,0.005,1.075,0.625,0.052,0.044,0.947,0.578,0.048
365,0.006,1.115,0.610,0.054,0.043,1.029,0.656,0.040
365,0.005,1.012,0.659,0.059,0.024,0.619,0.709,0.043
365,0.004,0.954,0.589,0.053,0.018,0.876,0.631,0.047
365,0.010,0.797,0.663,0.060,0.015,1.037,0.771,0.048
365,0.010,0.772,0.683,0.059,0.022,0.961,0.717,0.047
365,0.008,0.859,0.615,0.049,0.015,0.765,0.578,0.040
365,0.010,0.895,0.629,0.061,0.017,0.966,0.679,0.046
365,0.009,0.669,0.686,0.052,0.017,0.954,0.658,0.047
366,0.012,0.817,0.644,0.054,0.016,0.840,0.576,0.047
366,0.004,0.996,0.725,0.047,0.047,0.968,0.562,0.055
366,0.004,0.878,0.552,0.048,0.060,0.647,0.605,0.044
366,0.004,0.832,0.589,0.051,0.023,1.046,0.606,0.038
366,0.006,0.898,0.566,0.071,0.012,1.002,0.763,0.040
366,0.005,1.062,0.698,0.045,0.026,0.768,0.548,0.050
366,0.005,1.094,0.732,0.061,0.023,0.747,0.779,0.056
366,0.006,1.166,0.641,0.053,0.014,0.828,0.664,0.044
366,0.005,0.859,0.665,0.060,0.041,0.844,0.680,0.046
366,0.012,1.017,0.631,0.067,0.016,1.007,0.648,0.051
366,0.004,0.958,0.630,0.053,0.019,0.523,0.640,0.047
366,0.004,0.922,0.684,0.052,0.018,0.822,0.606,0.047
366,0.011,0.776,0.608,0.056,0.022,0.979,0.679,0.044
366,0.005,1.064,0.741,0.060,0.047,0.678,0.766,0.051
366,0.026,0.749,0.675,0.066,0.018,0.801,0.767,0.051
366,0.004,0.974,0.638,0.050,0.032,0.784,0.627,0.045
366,0.008,0.909,0.640,0.049,0.023,0.647,0.612,0.044
366,0.011,1.189,0.621,0.061,0.020,0.906,0.676,0.042
366,0.009,0.930,0.667,0.053,0.028,0.759,0.638,0.050
366,0.006,1.160,0.629,0.064,0.023,0.844,0.715,0.045
366,0.008,1.041,0.608,0.051,0.019,1.045,0.584,0.043
366,0.004,0.866,0.621,0.064,0.014,0.836,0.763,0.042
366,0.006,0.814,0.693,0.059,0.019,0.925,0.701,0.052
366,0.005,0.818,0.741,0.053,0.038,0.499,0.670,0.062
366,0.004,0.916,0.636,0.047,0.024,0.741,0.598,0.044
367,0.008,1.108,0.598,0.059,0.017,0.846,0.662,0.042
367,0.004,0.965,0.595,0.051,0.072,0.575,0.648,0.043
367,0.003,1.018,0.668,0.053,0.029,0.936,0.624,0.047
367,0.012,1.000,0.620,0.056,0.011,1.060,0.669,0.043
367,0.006,0.969,0.757,0.064,0.026,0.714,0.756,0.055
367,0.009,0.792,0.604,0.048,0.019,0.645,0.611,0.044
367,0.010,1.080,0.655,0.054,0.018,0.754,0.673,0.047
367,0.008,0.904,0.701,0.063,0.020,0.923,0.810,0.051
367,0.004,0.870,0.555,0.069,0.056,1.212,0.751,0.038
367,0.013,0.752,0.694,0.046,0.036,0.915,0.577,0.059
367,0.004,1.085,0.602,0.049,0.020,0.865,0.607,0.042
367,0.006,0.953,0.631,0.064,0.029,1.131,0.760,0.046
367,0.007,1.003,0.627,0.054,0.019,0.846,0.666,0.043
367,0.007,1.003,0.730,0.052,0.021,0.859,0.643,0.063
367,0.011,0.663,0.620,0.056,0.014,0.890,0.701,0.044
367,0.006,0.783,0.732,0.051,0.013,0.895,0.627,0.052
367,0.005,0.792,0.645,0.056,0.032,0.647,0.669,0.046
367,0.006,0.979,0.656,0.052,0.027,1.211,0.630,0.051
367,0.020,1.255,0.642,0.056,0.037,0.952,0.688,0.042
367,0.005,0.857,0.590,0.052,0.034,1.249,0.663,0.043
367,0.005,0.901,0.632,0.052,0.020,0.840,0.662,0.046
367,0.014,0.807,0.619,0.053,0.036,1.735,0.644,0.046
367,0.005,1.019,0.649,0.057,0.011,0.869,0.696,0.053
367,0.005,0.862,0.647,0.056,0.012,0.903,0.671,0.046
367,0.006,0.989,0.691,0.067,0.013,0.633,0.795,0.057
368,0.007,1.004,0.690,0.056,0.037,0.814,0.666,0.048
368,0.007,0.958,0.709,0.061,0.027,1.205,0.730,0.050
368,0.012,1.158,0.685,0.060,0.013,1.016,0.720,0.046
368,0.042,0.573,0.623,0.051,0.019,0.512,0.628,0.043
368,0.011,1.114,0.625,0.054,0.031,0.794,0.647,0.042
368,0.023,0.966,0.678,0.054,0.013,0.728,0.677,0.050
368,0.009,0.891,0.609,0.054,0.013,1.023,0.693,0.042
368,0.008,1.166,0.689,0.060,0.012,0.909,0.717,0.051
368,0.010,1.090,0.608,0.048,0.018,1.108,0.575,0.044
368,0.007,1.141,0.609,0.063,0.013,0.766,0.708,0.042
368,0.006,0.837,0.683,0.057,0.016,0.597,0.706,0.049
368,0.012,0.982,0.639,0.064,0.015,1.079,0.755,0.057
368,0.011,1.156,0.687,0.047,0.013,0.671,0.599,0.049
368,0.008,1.139,0.651,0.053,0.024,0.658,0.642,0.049
368,0.006,1.029,0.637,0.049,0.013,1.160,0.620,0.045
368,0.004,0.885,0.733,0.066,0.024,0.864,0.780,0.055
368,0.005,1.061,0.714,0.051,0.018,1.349,0.655,0.052
368,0.013,0.906,0.628,0.059,0.028,0.748,0.681,0.045
368,0.004,0.992,0.591,0.059,0.041,0.793,0.727,0.044
368,0.009,1.001,0.662,0.051,0.033,0.681,0.667,0.050
368,0.008,1.032,0.661,0.054,0.041,0.836,0.675,0.049
368,0.004,0.972,0.621,0.052,0.023,1.013,0.676,0.045
368,0.005,0.898,0.702,0.055,0.018,0.904,0.664,0.056
368,0.010,0.907,0.800,0.042,0.016,1.157,0.548,0.068
368,0.005,1.051,0.627,0.053,0.027,0.839,0.712,0.044
369,0.008,0.960,0.753,0.050,0.035,0.611,0.594,0.054
369,0.004,1.121,0.702,0.049,0.022,0.679,0.604,0.054
369,0.004,0.812,0.693,0.061,0.026,0.841,0.715,0.045
369,0.007,0.945,0.639,0.051,0.012,1.083,0.597,0.045
369,0.004,0.943,0.649,0.054,0.025,1.038,0.659,0.044
369,0.005,0.794,0.670,0.057,0.014,0.605,0.686,0.048
369,0.008,1.321,0.625,0.052,0.041,0.703,0.610,0.042
369,0.010,1.029,0.720,0.056,0.025,0.953,0.698,0.059
369,0.008,1.118,0.573,0.053,0.020,1.091,0.619,0.041
369,0.021,0.834,0.552,0.048,0.030,0.947,0.608,0.040
369,0.004,0.741,0.740,0.066,0.032,0.877,0.790,0.054
369,0.007,1.203,0.694,0.050,0.013,0.778,0.599,0.058
369,0.004,0.792,0.618,0.048,0.019,0.883,0.604,0.046
369,0.010,1.034,0.694,0.052,0.029,1.154,0.615,0.053
369,0.008,1.087,0.711,0.058,0.014,1.251,0.679,0.050
369,0.006,1.013,0.674,0.057,0.016,0.909,0.755,0.049
369,0.008,0.913,0.682,0.046,0.018,0.973,0.597,0.051
369,0.014,0.887,0.705,0.053,0.034,0.667,0.663,0.050
369,0.005,0.964,0.614,0.056,0.015,0.965,0.676,0.042
369,0.005,0.964,0.658,0.048,0.031,1.102,0.571,0.043
369,0.007,1.220,0.651,0.060,0.012,1.064,0.709,0.045
369,0.009,0.888,0.650,0.060,0.023,1.407,0.750,0.048
369,0.009,0.813,0.731,0.051,0.019,0.924,0.567,0.057
369,0.005,1.041,0.603,0.053,0.020,0.750,0.588,0.040
369,0.004,0.998,0.700,0.058,0.018,1.301,0.677,0.059
369,0.006,0.861,0.731,0.051,0.014,1.082,0.585,0.054
370,0.009,0.918,0.566,0.051,0.014,1.070,0.656,0.040
370,0.023,0.902,0.667,0.062,0.019,0.812,0.782,0.050
370,0.006,0.960,0.588,0.064,0.030,0.762,0.757,0.041
370,0.004,1.026,0.603,0.054,0.015,0.985,0.691,0.046
370,0.005,1.085,0.637,0.049,0.048,0.689,0.584,0.050
370,0.004,1.023,0.628,0.061,0.031,0.998,0.704,0.045
370,0.017,0.697,0.679,0.055,0.015,0.912,0.631,0.055
370,0.006,1.011,0.750,0.051,0.011,1.112,0.595,0.058
370,0.009,0.950,0.579,0.054,0.017,0.819,0.649,0.040
370,0.005,1.138,0.746,0.051,0.025,0.825,0.638,0.069
370,0.007,0.947,0.672,0.050,0.023,1.015,0.618,0.053
370,0.014,0.771,0.632,0.062,0.014,0.839,0.798,0.051
370,0.006,0.871,0.681,0.044,0.020,1.100,0.551,0.047
370,0.004,0.821,0.602,0.048,0.036,0.716,0.586,0.042
370,0.005,0.944,0.571,0.050,0.021,0.897,0.628,0.039
370,0.006,1.086,0.653,0.064,0.017,0.988,0.737,0.045
370,0.004,0.992,0.647,0.063,0.043,1.411,0.741,0.049
370,0.007,0.936,0.739,0.054,0.031,0.656,0.671,0.064
370,0.011,1.001,0.727,0.045,0.015,1.110,0.558,0.051
370,0.007,0.975,0.568,0.051,0.037,0.722,0.612,0.038
370,0.006,0.938,0.627,0.058,0.051,0.736,0.710,0.043
370,0.007,1.053,0.635,0.058,0.036,0.953,0.716,0.047
370,0.004,1.162,0.638,0.045,0.012,1.143,0.560,0.048
370,0.004,0.871,0.665,0.051,0.085,0.492,0.618,0.048
370,0.008,0.974,0.578,0.058,0.030,0.898,0.734,0.039
371,0.008,0.889,0.672,0.049,0.017,1.196,0.631,0.046
371,0.012,0.899,0.809,0.061,0.018,1.561,0.731,0.057
371,0.017,0.880,0.688,0.067,0.029,0.966,0.795,0.048
371,0.006,0.787,0.594,0.048,0.033,0.689,0.560,0.039
371,0.007,1.154,0.706,0.047,0.011,0.993,0.605,0.049
371,0.004,1.030,0.681,0.052,0.035,0.757,0.631,0.053
371,0.011,0.921,0.676,0.050,0.025,1.078,0.630,0.050
371,0.007,1.090,0.640,0.052,0.012,0.684,0.632,0.042
371,0.009,0.827,0.701,0.061,0.042,0.561,0.718,0.053
371,0.005,1.038,0.753,0.052,0.041,0.718,0.663,0.069
371,0.005,1.078,0.573,0.057,0.024,0.780,0.676,0.042
371,0.007,1.003,0.596,0.063,0.020,1.216,0.709,0.041
371,0.008,1.175,0.622,0.049,0.053,0.469,0.593,0.042
371,0.006,0.981,0.660,0.049,0.014,1.087,0.630,0.049
371,0.004,0.974,0.643,0.057,0.014,1.005,0.644,0.048
371,0.007,0.919,0.661,0.062,0.013,0.687,0.711,0.049
371,0.007,0.975,0.638,0.062,0.017,1.094,0.756,0.049
371,0.012,0.841,0.599,0.054,0.023,1.056,0.665,0.040
371,0.010,0.833,0.688,0.050,0.023,0.998,0.591,0.053
371,0.004,0.815,0.653,0.053,0.012,0.997,0.643,0.049
371,0.007,0.907,0.596,0.050,0.037,0.593,0.608,0.045
371,0.012,1.269,0.661,0.054,0.026,0.729,0.655,0.051
371,0.007,0.830,0.619,0.063,0.013,0.880,0.727,0.042
371,0.005,1.045,0.685,0.060,0.021,0.855,0.685,0.049
371,0.009,1.016,0.671,0.056,0.054,1.552,0.723,0.052
372,0.004,0.951,0.850,0.059,0.051,1.092,0.725,0.074
372,0.007,0.941,0.663,0.051,0.048,0.953,0.666,0.057
372,0.006,0.983,0.686,0.058,0.037,0.748,0.722,0.046
372,0.018,0.899,0.609,0.049,0.033,0.802,0.599,0.045
372,0.005,0.947,0.663,0.056,0.032,0.897,0.722,0.056
372,0.008,0.790,0.657,0.046,0.023,0.714,0.596,0.049
372,0.011,1.015,0.683,0.059,0.022,0.962,0.666,0.048
372,0.005,1.068,0.615,0.059,0.021,0.995,0.698,0.044
372,0.010,0.957,0.684,0.052,0.052,0.662,0.675,0.048
372,0.007,0.937,0.618,0.055,0.038,1.190,0.638,0.057
372,0.007,1.031,0.663,0.053,0.026,0.784,0.589,0.049
372,0.011,0.944,0.656,0.059,0.043,1.014,0.750,0.044
372,0.005,1.029,0.634,0.046,0.011,0.949,0.553,0.049
372,0.007,0.951,0.707,0.052,0.042,0.699,0.623,0.052
372,0.005,0.992,0.628,0.054,0.034,0.933,0.590,0.042
372,0.005,1.204,0.693,0.065,0.018,0.838,0.765,0.052
372,0.005,1.022,0.748,0.046,0.023,0.743,0.618,0.068
372,0.006,1.002,0.613,0.049,0.019,0.656,0.608,0.044
372,0.008,0.851,0.641,0.047,0.026,0.856,0.553,0.046
372,0.008,0.972,0.673,0.063,0.015,0.761,0.741,0.058
372,0.004,0.879,0.732,0.047,0.018,0.920,0.578,0.052
372,0.009,0.796,0.657,0.050,0.026,0.763,0.689,0.046
372,0.005,1.026,0.654,0.048,0.016,0.942,0.599,0.045
372,0.004,0.942,0.647,0.068,0.018,0.886,0.776,0.049
372,0.005,0.974,0.639,0.055,0.040,0.768,0.655,0.048
373,0.013,0.773,0.706,0.053,0.018,0.923,0.676,0.055
373,0.007,0.884,0.628,0.054,0.023,1.069,0.627,0.044
373,0.006,0.920,0.638,0.048,0.023,1.077,0.589,0.046
373,0.024,1.081,0.560,0.051,0.068,0.993,0.634,0.040
373,0.006,1.147,0.664,0.052,0.036,0.887,0.629,0.047
373,0.006,1.116,0.725,0.071,0.012,1.115,0.837,0.053
373,0.004,0.751,0.637,0.043,0.028,0.873,0.525,0.045
373,0.004,0.752,0.628,0.048,0.025,0.896,0.623,0.047
373,0.007,1.139,0.724,0.049,0.054,0.565,0.638,0.053
373,0.005,1.101,0.622,0.050,0.032,1.131,0.605,0.044
373,0.019,0.659,0.598,0.053,0.048,0.518,0.644,0.040
373,0.004,0.988,0.582,0.050,0.018,1.069,0.589,0.039
373,0.005,0.977,0.608,0.051,0.057,0.317,0.621,0.046
373,0.005,0.882,0.658,0.054,0.028,0.711,0.629,0.048
373,0.007,1.112,0.616,0.061,0.013,1.056,0.720,0.044
373,0.009,0.814,0.655,0.044,0.025,0.738,0.521,0.048
373,0.004,1.072,0.620,0.054,0.032,0.987,0.655,0.041
373,0.004,0.969,0.690,0.050,0.020,0.736,0.627,0.052
373,0.004,1.256,0.631,0.060,0.021,1.148,0.784,0.041
373,0.005,1.144,0.624,0.062,0.015,0.723,0.748,0.047
373,0.004,0.891,0.734,0.061,0.018,0.929,0.732,0.055
373,0.013,1.070,0.643,0.078,0.083,1.214,0.904,0.045
373,0.005,1.001,0.696,0.055,0.021,0.921,0.655,0.050
373,0.012,1.026,0.602,0.049,0.068,0.575,0.597,0.045
373,0.012,1.104,0.632,0.050,0.040,0.631,0.602,0.050
373,0.004,0.976,0.674,0.045,0.020,0.756,0.557,0.058
374,0.006,0.943,0.779,0.052,0.020,1.020,0.597,0.069
374,0.004,1.038,0.715,0.049,0.029,1.025,0.601,0.053
374,0.015,0.900,0.662,0.052,0.042,0.944,0.654,0.065
374,0.007,0.812,0.658,0.051,0.013,1.227,0.642,0.048
374,0.004,0.918,0.608,0.055,0.018,1.054,0.681,0.045
374,0.004,1.022,0.679,0.052,0.034,0.694,0.617,0.049
374,0.005,0.840,0.615,0.059,0.048,0.693,0.705,0.046
374,0.005,0.980,0.643,0.058,0.013,0.642,0.693,0.047
374,0.006,0.940,0.707,0.064,0.048,0.559,0.729,0.046
374,0.009,0.813,0.671,0.068,0.019,0.839,0.790,0.051
374,0.004,1.164,0.587,0.049,0.018,0.901,0.595,0.044
374,0.007,0.893,0.751,0.059,0.012,1.081,0.741,0.060
374,0.009,0.821,0.678,0.054,0.031,0.784,0.699,0.049
374,0.016,0.625,0.621,0.062,0.017,0.763,0.749,0.046
374,0.005,0.869,0.657,0.054,0.021,0.865,0.666,0.049
374,0.007,0.808,0.562,0.055,0.012,1.122,0.667,0.040
374,0.005,1.078,0.657,0.051,0.012,1.070,0.583,0.047
374,0.007,0.939,0.765,0.054,0.061,1.132,0.614,0.060
374,0.005,0.848,0.680,0.046,0.021,0.655,0.602,0.052
374,0.007,0.974,0.670,0.059,0.012,1.034,0.725,0.047
374,0.005,0.955,0.648,0.062,0.018,0.970,0.750,0.044
374,0.006,0.942,0.628,0.044,0.015,0.991,0.551,0.042
374,0.006,1.009,0.702,0.054,0.015,0.738,0.632,0.050
374,0.005,0.904,0.620,0.054,0.028,0.647,0.653,0.044
374,0.005,1.002,0.657,0.051,0.017,1.132,0.649,0.048
375,0.006,0.937,0.687,0.046,0.025,0.592,0.574,0.048
375,0.009,0.923,0.740,0.046,0.041,0.851,0.569,0.060
375,0.004,0.963,0.652,0.056,0.017,0.792,0.627,0.045
375,0.004,0.931,0.725,0.066,0.015,0.917,0.757,0.052
375,0.005,1.002,0.644,0.057,0.014,0.839,0.700,0.045
375,0.006,0.879,0.674,0.049,0.018,0.645,0.595,0.045
375,0.006,1.033,0.607,0.050,0.039,1.017,0.598,0.043
375,0.005,1.145,0.658,0.051,0.025,0.949,0.618,0.051
375,0.005,0.918,0.710,0.051,0.017,0.838,0.643,0.048
375,0.004,0.881,0.624,0.056,0.047,0.731,0.661,0.045
375,0.011,1.191,0.648,0.059,0.011,0.952,0.749,0.047
375,0.005,0.969,0.764,0.058,0.032,0.916,0.711,0.049
375,0.010,0.945,0.606,0.049,0.016,1.009,0.620,0.042
375,0.011,0.902,0.600,0.057,0.013,0.816,0.661,0.045
375,0.008,1.130,0.700,0.055,0.021,0.656,0.665,0.054
375,0.010,0.626,0.660,0.062,0.033,0.905,0.727,0.046
375,0.005,1.005,0.597,0.065,0.014,0.861,0.786,0.041
375,0.010,0.821,0.663,0.052,0.044,0.546,0.611,0.050
375,0.005,0.856,0.680,0.051,0.013,0.879,0.578,0.051
375,0.005,0.929,0.588,0.059,0.016,0.832,0.675,0.042
375,0.006,0.911,0.649,0.057,0.029,0.806,0.651,0.054
375,0.006,0.757,0.632,0.055,0.028,1.013,0.665,0.077
375,0.012,0.849,0.592,0.053,0.011,0.964,0.642,0.045
375,0.005,0.903,0.741,0.046,0.014,0.674,0.632,0.057
375,0.006,1.133,0.754,0.048,0.014,0.872,0.586,0.051
376,0.007,0.682,0.686,0.049,0.041,0.650,0.618,0.053
376,0.004,0.993,0.669,0.051,0.042,1.092,0.630,0.049
376,0.007,0.973,0.660,0.053,0.049,0.756,0.628,0.049
376,0.013,0.731,0.619,0.052,0.027,0.780,0.635,0.041
376,0.005,1.019,0.659,0.049,0.012,1.163,0.577,0.050
376,0.017,1.026,0.663,0.049,0.030,1.279,0.608,0.044
376,0.005,1.282,0.627,0.050,0.015,0.972,0.605,0.047
376,0.010,0.932,0.610,0.052,0.046,0.680,0.641,0.042
376,0.005,1.014,0.675,0.049,0.022,0.734,0.642,0.049
376,0.014,1.244,0.644,0.054,0.050,0.753,0.693,0.050
376,0.007,0.704,0.827,0.049,0.020,0.838,0.623,0.083
376,0.007,0.931,0.622,0.065,0.019,0.836,0.771,0.043
376,0.005,0.916,0.904,0.051,0.035,1.095,0.658,0.080
376,0.005,1.222,0.639,0.062,0.023,0.681,0.704,0.047
376,0.005,0.911,0.653,0.053,0.045,0.577,0.629,0.045
376,0.009,0.902,0.631,0.050,0.013,1.087,0.613,0.048
376,0.010,1.128,0.755,0.053,0.029,0.936,0.690,0.055
376,0.007,1.130,0.673,0.048,0.087,0.536,0.581,0.054
376,0.004,0.885,0.659,0.056,0.017,1.047,0.711,0.048
376,0.008,1.099,0.620,0.050,0.014,0.916,0.624,0.042
376,0.004,1.220,0.653,0.048,0.033,1.361,0.566,0.045
376,0.005,0.934,0.712,0.055,0.029,1.217,0.636,0.052
376,0.009,0.877,0.664,0.057,0.044,0.600,0.676,0.049
376,0.008,1.015,0.651,0.056,0.015,0.910,0.684,0.049
376,0.009,0.939,0.717,0.051,0.021,0.728,0.656,0.049
377,0.007,0.907,0.657,0.060,0.031,0.883,0.753,0.046
377,0.007,0.862,0.676,0.051,0.026,0.590,0.631,0.046
377,0.004,1.034,0.670,0.055,0.026,0.742,0.653,0.051
377,0.005,0.850,0.700,0.059,0.028,0.654,0.693,0.052
377,0.005,0.940,0.604,0.051,0.015,0.895,0.653,0.043
377,0.007,1.009,0.685,0.051,0.023,1.370,0.603,0.049
377,0.011,0.864,0.643,0.048,0.017,0.730,0.610,0.049
377,0.014,0.951,0.635,0.062,0.020,1.479,0.700,0.044
377,0.006,1.053,0.641,0.051,0.037,0.766,0.630,0.055
377,0.006,0.930,0.728,0.057,0.013,1.066,0.603,0.058
377,0.008,1.029,0.674,0.053,0.017,0.817,0.631,0.051
377,0.005,1.000,0.659,0.052,0.021,1.184,0.594,0.046
377,0.005,1.088,0.598,0.051,0.038,0.856,0.611,0.044
377,0.023,0.799,0.666,0.057,0.033,1.134,0.753,0.050
377,0.009,0.969,0.716,0.058,0.013,0.910,0.718,0.054
377,0.013,0.850,0.729,0.064,0.034,0.838,0.746,0.053
377,0.006,0.886,0.668,0.062,0.013,0.889,0.682,0.050
377,0.004,0.969,0.647,0.058,0.018,0.714,0.716,0.047
377,0.008,1.112,0.618,0.049,0.018,1.216,0.605,0.046
377,0.004,0.976,0.664,0.049,0.016,0.691,0.577,0.049
377,0.008,0.783,0.626,0.059,0.014,0.955,0.729,0.043
377,0.011,1.208,0.653,0.049,0.028,0.645,0.658,0.045
377,0.008,0.988,0.739,0.058,0.021,1.113,0.687,0.056
377,0.004,1.029,0.648,0.063,0.025,0.648,0.774,0.056
377,0.006,0.964,0.734,0.050,0.017,0.911,0.622,0.052
377,0.008,1.048,0.659,0.054,0.018,0.537,0.656,0.047
378,0.005,1.033,0.728,0.056,0.038,0.737,0.694,0.053
378,0.006,1.100,0.576,0.058,0.057,0.691,0.722,0.040
378,0.006,1.112,0.685,0.057,0.014,0.791,0.668,0.050
378,0.004,0.930,0.642,0.058,0.012,0.824,0.692,0.049
378,0.009,0.821,0.625,0.054,0.035,0.879,0.677,0.047
378,0.005,0.836,0.636,0.057,0.018,0.985,0.687,0.047
378,0.008,0.743,0.615,0.063,0.015,1.163,0.730,0.046
378,0.005,0.938,0.616,0.051,0.011,1.142,0.627,0.045
378,0.011,0.910,0.593,0.063,0.019,0.978,0.748,0.042
378,0.009,0.840,0.739,0.050,0.027,0.763,0.626,0.051
378,0.004,0.985,0.600,0.049,0.017,0.819,0.613,0.042
378,0.005,0.900,0.683,0.043,0.014,1.016,0.525,0.053
378,0.004,1.108,0.718,0.058,0.070,0.553,0.696,0.058
378,0.005,0.968,0.714,0.056,0.057,0.632,0.676,0.055
378,0.007,0.677,0.711,0.059,0.016,0.758,0.699,0.053
378,0.004,1.017,0.572,0.052,0.025,0.992,0.639,0.044
378,0.005,0.997,0.752,0.055,0.038,0.649,0.686,0.057
378,0.004,0.980,0.557,0.064,0.013,0.674,0.740,0.038
378,0.006,0.984,0.664,0.063,0.026,0.823,0.720,0.048
378,0.005,0.873,0.597,0.053,0.036,0.704,0.652,0.040
378,0.013,0.831,0.668,0.062,0.020,0.779,0.753,0.047
378,0.004,1.051,0.769,0.057,0.015,0.897,0.684,0.079
378,0.004,0.909,0.678,0.055,0.016,0.749,0.696,0.052
378,0.004,0.938,0.650,0.050,0.040,0.662,0.619,0.052
378,0.004,0.879,0.643,0.053,0.012,1.070,0.646,0.044
379,0.005,0.922,0.630,0.055,0.013,0.713,0.671,0.044
379,0.005,0.974,0.631,0.053,0.011,1.170,0.611,0.043
379,0.005,1.025,0.608,0.058,0.012,1.060,0.760,0.043
379,0.004,1.078,0.620,0.046,0.017,0.726,0.587,0.051
379,0.005,0.900,0.730,0.055,0.020,1.091,0.623,0.050
379,0.005,1.070,0.680,0.047,0.026,0.531,0.573,0.052
379,0.008,0.989,0.617,0.048,0.016,0.941,0.555,0.046
379,0.004,0.949,0.701,0.056,0.021,0.878,0.670,0.049
379,0.004,0.945,0.648,0.057,0.022,0.992,0.710,0.047
379,0.006,0.971,0.731,0.066,0.024,1.028,0.735,0.054
379,0.008,0.812,0.651,0.068,0.041,1.409,0.781,0.049
379,0.004,1.154,0.595,0.066,0.012,0.763,0.788,0.049
379,0.006,1.069,0.570,0.053,0.059,0.919,0.688,0.041
379,0.004,1.075,0.695,0.052,0.029,0.808,0.611,0.050
379,0.007,1.034,0.634,0.061,0.022,0.807,0.698,0.042
379,0.009,0.975,0.678,0.053,0.013,0.848,0.671,0.050
379,0.006,1.104,0.646,0.050,0.022,1.273,0.617,0.051
379,0.005,0.898,0.681,0.065,0.014,1.006,0.748,0.049
379,0.004,0.970,0.569,0.078,0.017,1.083,0.848,0.039
379,0.004,0.912,0.728,0.053,0.018,0.735,0.670,0.059
379,0.003,1.084,0.732,0.053,0.038,0.905,0.654,0.054
379,0.004,1.097,0.756,0.056,0.021,1.000,0.667,0.064
379,0.007,0.946,0.700,0.067,0.021,0.977,0.827,0.052
379,0.006,0.873,0.644,0.057,0.012,0.864,0.678,0.048
379,0.008,0.914,0.711,0.064,0.011,1.196,0.736,0.057
380,0.008,0.976,0.654,0.054,0.018,1.195,0.647,0.053
380,0.007,0.998,0.669,0.065,0.026,0.845,0.778,0.047
380,0.008,1.016,0.724,0.054,0.038,0.883,0.680,0.062
380,0.011,0.932,0.664,0.055,0.022,0.819,0.672,0.051
380,0.004,1.027,0.632,0.048,0.021,0.966,0.575,0.043
380,0.004,0.980,0.663,0.051,0.020,0.895,0.626,0.052
380,0.006,0.839,0.700,0.068,0.039,1.184,0.755,0.072
380,0.004,0.951,0.644,0.055,0.027,1.027,0.695,0.053
380,0.006,1.114,0.606,0.053,0.023,0.871,0.667,0.044
380,0.005,0.834,0.720,0.053,0.026,0.994,0.681,0.052
380,0.008,0.824,0.570,0.051,0.019,0.751,0.628,0.041
380,0.008,0.946,0.629,0.045,0.015,0.794,0.568,0.044
